ds,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,year,month,day,hour,SOURCE,REPORT_TYPE
2025-07-08 05:00:00,1019.0,23.3,26.7,0.0,82.0,1018.1,1003.0,16.093,24.3,200.0,3.6,2025.0,7.0,8.0,5.0,343.0,FM-15
2025-07-08 06:00:00,1019.0,23.3,26.7,0.0,82.0,1018.4,1003.0,16.093,24.3,210.0,3.6,2025.0,7.0,8.0,6.0,343.0,FM-15
2025-07-08 07:00:00,734.5309184720638,23.9,27.8,0.06909673971138429,79.0,1018.7,1003.5,16.0465,25.0,220.0,3.1,2025.0,7.0,8.0,7.0,343.0,FM-15
2025-07-08 08:00:00,1019.6,23.9,28.9,0.0,74.0,1019.1,1003.7,16.093,25.4,220.0,4.1,2025.0,7.0,8.0,8.0,343.0,FM-15
2025-07-08 09:00:00,1019.6,24.4,30.0,0.0,72.0,1019.1,1003.7,16.093,26.0,240.0,2.6,2025.0,7.0,8.0,9.0,343.0,FM-15
2025-07-08 10:00:00,734.6809184720639,25.0,32.2,0.06909673971138429,66.0,1019.1,1003.85,16.0465,27.0,240.0,2.6,2025.0,7.0,8.0,10.0,343.0,FM-15
2025-07-08 11:00:00,1020.0,25.0,33.3,0.0,62.0,1019.1,1004.0,16.093,27.2,180.0,2.6,2025.0,7.0,8.0,11.0,343.0,FM-15
2025-07-08 12:00:00,1019.6,23.9,33.9,0.0,56.0,1019.0,1003.7,16.093,26.6,170.0,3.1,2025.0,7.0,8.0,12.0,343.0,FM-15
2025-07-08 13:00:00,734.3809184720639,23.9,35.0,0.06909673971138429,53.0,1018.3,1003.15,16.0465,26.9,190.0,3.6,2025.0,7.0,8.0,13.0,343.0,FM-15
2025-07-08 14:00:00,1018.3,23.9,35.6,0.0,51.0,1017.5,1002.3,16.093,27.0,190.0,4.1,2025.0,7.0,8.0,14.0,343.0,FM-15
2025-07-08 15:00:00,1017.3,23.9,34.4,0.0,54.0,1016.6,1001.3,16.093,26.8,160.0,3.6,2025.0,7.0,8.0,15.0,343.0,FM-15
2025-07-08 16:00:00,733.1809184720639,22.2,35.6,0.06909673971138429,46.0,1016.0,1000.85,16.0465,26.0,210.0,3.6,2025.0,7.0,8.0,16.0,343.0,FM-15
2025-07-08 17:00:00,1016.9,24.4,34.4,0.0,56.0,1016.2,1001.0,16.093,27.1,190.0,6.2,2025.0,7.0,8.0,17.0,343.0,FM-15
2025-07-08 18:00:00,1017.3,23.9,33.3,0.0,58.0,1016.8,1001.3,16.093,26.5,190.0,5.7,2025.0,7.0,8.0,18.0,343.0,FM-15
2025-07-08 19:00:00,733.6809184720639,20.0,30.0,0.06909673971138429,55.0,1016.9,1001.85,16.0465,23.2,200.0,6.2,2025.0,7.0,8.0,19.0,343.0,FM-15
2025-07-08 20:00:00,1017.9,21.1,28.3,0.0,65.0,1017.2,1002.0,16.093,23.4,210.0,5.7,2025.0,7.0,8.0,20.0,343.0,FM-15
2025-07-08 21:00:00,1019.0,21.1,27.8,0.0,67.0,1018.2,1003.0,16.093,23.2,210.0,5.7,2025.0,7.0,8.0,21.0,343.0,FM-15
2025-07-08 22:00:00,734.5309184720638,21.1,27.2,0.06909673971138429,69.0,1018.7,1003.5,16.0465,23.1,220.0,4.1,2025.0,7.0,8.0,22.0,343.0,FM-15
2025-07-08 23:00:00,1019.3,21.1,26.7,0.0,71.0,1018.7,1003.3,16.093,22.9,190.0,3.1,2025.0,7.0,8.0,23.0,343.0,FM-15
2025-07-09 00:00:00,828.2206123147092,26.065504619916975,30.52171175997857,0.19212898628184572,82.88757977417771,637.2998512249593,812.2919647196035,11.909944439469912,28.292859109534685,42.21203306545711,1.56863427993094,2025.0,7.0,9.0,0.0,7,SOD
2025-07-09 01:00:00,734.5309184720638,21.1,25.6,0.06909673971138429,76.0,1018.6,1003.5,16.0465,22.6,220.0,3.6,2025.0,7.0,9.0,1.0,343.0,FM-15
2025-07-09 02:00:00,1019.0,21.1,25.6,0.0,76.0,1018.1,1003.0,16.093,22.6,200.0,3.1,2025.0,7.0,9.0,2.0,343.0,FM-15
2025-07-09 03:00:00,1018.6,21.7,25.0,0.0,82.0,1018.0,1002.7,16.093,22.8,210.0,3.1,2025.0,7.0,9.0,3.0,343.0,FM-15
2025-07-09 04:00:00,829.1206123147093,21.7,25.0,0.09212898628184572,82.0,827.8499256124796,1002.9,16.062,22.8,190.0,2.6,2025.0,7.0,9.0,4.0,343.0,FM-15
2025-07-09 05:00:00,1019.0,22.2,25.0,0.0,85.0,1018.3,1003.0,16.093,23.1,200.0,4.1,2025.0,7.0,9.0,5.0,343.0,FM-15
2025-07-09 06:00:00,1019.0,22.2,25.6,0.0,82.0,1018.5,1003.0,9.656,23.3,220.0,5.1,2025.0,7.0,9.0,6.0,343.0,FM-15
2025-07-09 07:00:00,734.5309184720638,22.8,26.1,0.06909673971138429,82.0,1018.8,1003.5,16.0465,23.8,220.0,4.6,2025.0,7.0,9.0,7.0,343.0,FM-15
2025-07-09 08:00:00,1020.0,22.8,26.7,0.06909673971138429,79.0,733.3748884187195,1004.0,16.093,24.0,210.0,4.6,2025.0,7.0,9.0,8.0,343.0,FM-15
2025-07-09 09:00:00,1020.0,24.700000000000003,29.45,0.06909673971138429,76.0,733.4748884187195,1004.0,16.093,26.1,225.0,4.6,2025.0,7.0,9.0,9.0,343.0,FM-15
2025-07-09 10:00:00,734.8809184720639,22.8,28.9,0.06909673971138429,70.0,1019.4,1004.15,16.0465,24.6,190.0,5.1,2025.0,7.0,9.0,10.0,343.0,FM-15
2025-07-09 11:00:00,1019.6,24.4,31.7,0.0,65.0,1019.2,1003.7,16.093,26.5,210.0,4.1,2025.0,7.0,9.0,11.0,343.0,FM-15
2025-07-09 12:00:00,1019.0,23.9,32.8,0.0,59.0,1018.3,1003.0,16.093,26.4,190.0,5.7,2025.0,7.0,9.0,12.0,343.0,FM-15
2025-07-09 13:00:00,733.8309184720639,23.9,34.4,0.06909673971138429,54.0,1017.2,1002.15,16.0465,26.8,210.0,5.7,2025.0,7.0,9.0,13.0,343.0,FM-15
2025-07-09 14:00:00,1016.6,23.9,34.4,0.0,54.0,1016.0,1000.7,16.093,26.8,170.0,5.1,2025.0,7.0,9.0,14.0,343.0,FM-15
2025-07-09 15:00:00,1015.9,23.9,33.9,0.0,56.0,1015.3,1000.0,16.093,26.6,180.0,6.2,2025.0,7.0,9.0,15.0,343.0,FM-15
2025-07-09 16:00:00,732.4809184720639,23.3,33.3,0.06909673971138429,56.0,1014.7,999.45,16.0465,26.1,170.0,6.7,2025.0,7.0,9.0,16.0,343.0,FM-15
2025-07-09 17:00:00,1014.6,22.8,32.8,0.0,56.0,1014.0,998.7,16.093,25.7,180.0,4.1,2025.0,7.0,9.0,17.0,343.0,FM-15
2025-07-09 18:00:00,1014.6,22.8,32.2,0.0,58.0,1013.9,998.7,16.093,25.5,180.0,6.7,2025.0,7.0,9.0,18.0,343.0,FM-15
2025-07-09 19:00:00,827.4206123147093,22.599999999999998,30.933333333333337,0.09212898628184572,61.0,825.8499256124796,1000.2333333333332,16.062,25.03333333333333,193.33333333333334,6.366666666666667,2025.0,7.0,9.0,19.0,343.0,FM-15
2025-07-09 20:00:00,1018.9,20.525,24.225,7.2440967397113845,80.5,590.3123326280793,1002.925,4.828250000000001,21.775,217.5,5.4,2025.0,7.0,9.0,20.0,343.0,FM-16
2025-07-09 21:00:00,1018.3,20.6,22.8,13.0,87.0,1017.7,1002.3,4.828,21.3,80.0,2.1,2025.0,7.0,9.0,21.0,343.0,FM-15
2025-07-09 22:00:00,828.4206123147093,21.1,23.3,0.8793978264742561,88.0,827.5165922791463,1002.0,12.786000000000001,21.899999999999995,73.33333333333333,2.033333333333333,2025.0,7.0,9.0,22.0,343.0,FM-15
2025-07-09 23:00:00,1017.6999999999999,21.1,22.96666666666667,2.8333333333333335,89.33333333333333,637.3331845582926,1001.8000000000001,10.192333333333332,21.766666666666666,145.54536639879043,1.0,2025.0,7.0,9.0,23.0,343.0,FM-15
2025-07-10 00:00:00,827.8872789813759,25.865504619916976,30.72171175997857,0.09212898628184572,80.88757977417771,637.0331845582926,811.9586313862701,14.591944439469913,28.259525776201354,155.54536639879043,2.9353009465976068,2025.0,7.0,10.0,0.0,7,SOD
2025-07-10 01:00:00,827.7539456480426,21.7,23.899999999999995,0.13819347942276858,88.0,826.5832589458129,1000.9,13.656,22.399999999999995,130.0,2.1,2025.0,7.0,10.0,1.0,343.0,FM-16
2025-07-10 02:00:00,1015.4000000000001,21.7,23.9,0.06909673971138429,88.0,731.2748884187195,999.5,16.093,22.4,130.0,3.1,2025.0,7.0,10.0,2.0,343.0,FM-15
2025-07-10 03:00:00,1015.2,21.7,23.9,0.0,88.0,1014.6,999.3,16.093,22.4,160.0,3.1,2025.0,7.0,10.0,3.0,343.0,FM-15
2025-07-10 04:00:00,732.6809184720639,21.7,23.9,0.06909673971138429,88.0,1015.0,999.85,16.0465,22.4,0.0,0.0,2025.0,7.0,10.0,4.0,343.0,FM-15
2025-07-10 05:00:00,1015.2,21.1,23.9,0.0,84.0,1014.7,999.3,12.875,22.0,200.0,2.6,2025.0,7.0,10.0,5.0,343.0,FM-15
2025-07-10 06:00:00,1015.6,21.7,23.9,0.0,88.0,1015.0,999.7,8.047,22.4,0.0,0.0,2025.0,7.0,10.0,6.0,343.0,FM-15
2025-07-10 07:00:00,732.8309184720639,22.2,25.0,0.06909673971138429,85.0,1015.3,1000.15,9.328,23.1,230.0,2.1,2025.0,7.0,10.0,7.0,343.0,FM-15
2025-07-10 08:00:00,1016.3,22.2,25.6,0.0,82.0,1015.6,1000.3,9.656,23.3,210.0,1.5,2025.0,7.0,10.0,8.0,343.0,FM-15
2025-07-10 09:00:00,1016.6,22.2,26.1,0.0,79.0,1016.2,1000.7,11.265,23.5,240.0,3.1,2025.0,7.0,10.0,9.0,343.0,FM-15
2025-07-10 10:00:00,827.9872789813759,22.599999999999998,27.03333333333333,0.09212898628184572,76.66666666666667,826.8499256124796,1001.1999999999999,16.062,23.933333333333337,240.0,2.4333333333333336,2025.0,7.0,10.0,10.0,343.0,FM-15
2025-07-10 11:00:00,1017.3,22.2,26.1,0.0,79.0,1016.8,1001.3,16.093,23.5,300.0,2.1,2025.0,7.0,10.0,11.0,343.0,FM-15
2025-07-10 12:00:00,1016.75,22.2,28.3,0.06909673971138429,70.0,731.9248884187194,1000.85,16.093,24.1,126.63609919637135,1.8,2025.0,7.0,10.0,12.0,343.0,FM-15
2025-07-10 13:00:00,733.0309184720638,22.2,28.9,0.06909673971138429,67.0,1015.5,1000.5,16.0465,24.3,230.0,3.1,2025.0,7.0,10.0,13.0,343.0,FM-15
2025-07-10 14:00:00,1014.9,22.8,30.6,0.0,63.0,1014.4,999.0,16.093,25.1,126.63609919637135,2.1,2025.0,7.0,10.0,14.0,343.0,FM-15
2025-07-10 15:00:00,1014.6,22.2,31.1,0.0,59.0,1013.9,998.7,16.093,24.9,270.0,2.6,2025.0,7.0,10.0,15.0,343.0,FM-15
2025-07-10 16:00:00,731.8309184720639,22.2,31.7,0.06909673971138429,57.0,1013.3,998.15,16.0465,25.0,50.0,2.1,2025.0,7.0,10.0,16.0,343.0,FM-15
2025-07-10 17:00:00,1013.7,22.5,29.15,0.06909673971138429,67.5,730.2748884187195,997.85,16.093,24.5,78.31804959818567,2.3,2025.0,7.0,10.0,17.0,343.0,FM-15
2025-07-10 18:00:00,1014.6,21.7,24.45,2.15,85.0,730.8248884187195,998.7,10.4605,22.549999999999997,55.0,1.55,2025.0,7.0,10.0,18.0,343.0,FM-15
2025-07-10 19:00:00,732.3309184720639,21.1,23.3,0.21909673971138427,88.0,1014.3,999.15,16.0465,21.9,150.0,2.1,2025.0,7.0,10.0,19.0,343.0,FM-15
2025-07-10 20:00:00,1016.3,20.6,23.3,0.0,85.0,1015.7,1000.3,16.093,21.5,200.0,2.6,2025.0,7.0,10.0,20.0,343.0,FM-15
2025-07-10 21:00:00,1015.9,21.1,23.3,0.0,88.0,1015.5,1000.0,16.093,21.9,190.0,2.1,2025.0,7.0,10.0,21.0,343.0,FM-15
2025-07-10 22:00:00,827.5539456480425,21.5,23.7,0.09212898628184572,88.0,826.2499256124797,1000.5666666666666,16.062,22.23333333333333,190.0,2.4333333333333336,2025.0,7.0,10.0,22.0,343.0,FM-15
2025-07-10 23:00:00,1016.6,21.7,23.9,0.06909673971138429,88.0,731.7248884187195,1000.7,16.093,22.4,195.0,3.35,2025.0,7.0,10.0,23.0,343.0,FM-16
2025-07-11 00:00:00,733.6809184720639,29.048256929875464,35.832567639967856,0.06909673971138429,74.33136966126656,732.1748884187194,717.7879470794053,13.84141665920487,32.38928866430203,188.31804959818567,3.10295141989641,2025.0,7.0,11.0,0.0,7,SOD
2025-07-11 01:00:00,874.3904592360319,21.1,23.3,0.10364510956707643,88.0,731.5248884187195,1000.175,16.06975,21.9,247.5,1.5,2025.0,7.0,11.0,1.0,343.0,FM-15
2025-07-11 02:00:00,1015.2,21.1,22.8,0.0,90.0,1014.7,999.3,16.093,21.7,0.0,0.0,2025.0,7.0,11.0,2.0,343.0,FM-15
2025-07-11 03:00:00,1014.9,21.1,22.8,0.0,90.0,1014.4,999.0,16.093,21.7,0.0,0.0,2025.0,7.0,11.0,3.0,343.0,FM-15
2025-07-11 04:00:00,826.8539456480427,21.1,23.3,0.09212898628184572,88.0,825.6499256124797,999.5333333333333,16.062,21.899999999999995,166.66666666666666,1.0,2025.0,7.0,11.0,4.0,343.0,FM-15
2025-07-11 05:00:00,1016.0999999999999,21.1,23.3,0.06909673971138429,88.0,731.4248884187194,1000.15,6.035,21.9,225.0,2.6,2025.0,7.0,11.0,5.0,343.0,FM-15
2025-07-11 06:00:00,1016.6,21.066666666666666,23.2,0.09212898628184572,88.33333333333333,636.9998512249593,1000.7000000000002,4.023,21.833333333333332,153.33333333333334,1.0,2025.0,7.0,11.0,6.0,343.0,FM-16
2025-07-11 07:00:00,828.1206123147091,21.7,23.899999999999995,0.09212898628184572,88.0,826.983258945813,1001.4333333333334,4.82,22.399999999999995,63.333333333333336,0.5,2025.0,7.0,11.0,7.0,343.0,FM-15
2025-07-11 08:00:00,1017.9,21.7,24.4,0.0,85.0,1017.4,1002.0,9.656,22.6,200.0,2.1,2025.0,7.0,11.0,8.0,343.0,FM-15
2025-07-11 09:00:00,1017.9,22.1,26.05,0.06909673971138429,79.0,732.5248884187195,1002.0,11.265,23.5,230.0,2.6,2025.0,7.0,11.0,9.0,343.0,FM-16
2025-07-11 10:00:00,734.0309184720638,22.2,26.1,0.06909673971138429,79.0,1017.8,1002.5,16.0465,23.5,220.0,2.1,2025.0,7.0,11.0,10.0,343.0,FM-15
2025-07-11 11:00:00,1018.3,22.8,28.3,0.0,72.0,1017.7,1002.3,16.093,24.5,220.0,3.1,2025.0,7.0,11.0,11.0,343.0,FM-15
2025-07-11 12:00:00,1017.9,23.65,30.0,0.06909673971138429,68.5,732.3748884187195,1002.0,16.093,25.450000000000003,110.0,1.05,2025.0,7.0,11.0,12.0,343.0,FM-16
2025-07-11 13:00:00,733.5309184720638,23.9,30.6,0.06909673971138429,67.0,1016.8,1001.5,16.0465,25.8,220.0,2.6,2025.0,7.0,11.0,13.0,343.0,FM-15
2025-07-11 14:00:00,1017.3,23.3,31.7,0.0,61.0,1016.5,1001.3,16.093,25.7,260.0,2.6,2025.0,7.0,11.0,14.0,343.0,FM-15
2025-07-11 15:00:00,1016.6,22.8,32.2,0.0,58.0,1015.9,1000.7,16.093,25.5,126.63609919637135,1.5,2025.0,7.0,11.0,15.0,343.0,FM-15
2025-07-11 16:00:00,733.0309184720638,22.8,32.8,0.06909673971138429,56.0,1015.5,1000.5,16.0465,25.7,126.63609919637135,1.5,2025.0,7.0,11.0,16.0,343.0,FM-15
2025-07-11 17:00:00,1015.9,22.8,32.8,0.0,56.0,1015.3,1000.0,16.093,25.7,220.0,2.1,2025.0,7.0,11.0,17.0,343.0,FM-15
2025-07-11 18:00:00,1015.9,22.2,31.7,0.0,57.0,1015.3,1000.0,16.093,25.0,260.0,2.1,2025.0,7.0,11.0,18.0,343.0,FM-15
2025-07-11 19:00:00,733.0309184720638,23.3,30.6,0.06909673971138429,65.0,1015.6,1000.5,16.0465,25.4,240.0,3.1,2025.0,7.0,11.0,19.0,343.0,FM-15
2025-07-11 20:00:00,1016.6,23.3,28.9,0.0,72.0,1015.9,1000.7,16.093,25.0,230.0,2.1,2025.0,7.0,11.0,20.0,343.0,FM-15
2025-07-11 21:00:00,1017.9,23.3,28.3,0.0,74.0,1017.3,1002.0,16.093,24.8,260.0,2.1,2025.0,7.0,11.0,21.0,343.0,FM-15
2025-07-11 22:00:00,734.0309184720638,23.3,27.2,0.06909673971138429,79.0,1017.6,1002.5,16.0465,24.5,0.0,0.0,2025.0,7.0,11.0,22.0,343.0,FM-15
2025-07-11 23:00:00,1017.9,23.9,26.7,0.0,85.0,1017.4,1002.0,16.093,24.7,230.0,1.5,2025.0,7.0,11.0,23.0,343.0,FM-15
2025-07-12 00:00:00,733.6809184720639,28.498256929875467,35.28256763996785,0.06909673971138429,74.33136966126656,732.2248884187195,717.7879470794053,13.84141665920487,31.88928866430203,63.318049598185674,2.35295141989641,2025.0,7.0,12.0,0.0,7,SOD
2025-07-12 01:00:00,733.5309184720638,23.3,26.1,0.06909673971138429,85.0,1016.7,1001.5,16.0465,24.2,0.0,0.0,2025.0,7.0,12.0,1.0,343.0,FM-15
2025-07-12 02:00:00,1017.3,22.8,25.0,0.0,88.0,1016.6,1001.3,16.093,23.5,0.0,0.0,2025.0,7.0,12.0,2.0,343.0,FM-15
2025-07-12 03:00:00,1016.9,22.2,24.4,0.0,88.0,1016.4,1001.0,16.093,22.9,0.0,0.0,2025.0,7.0,12.0,3.0,343.0,FM-15
2025-07-12 04:00:00,733.3309184720639,22.2,24.4,0.06909673971138429,88.0,1016.4,1001.15,16.0465,22.9,0.0,0.0,2025.0,7.0,12.0,4.0,343.0,FM-15
2025-07-12 05:00:00,1017.6,22.2,24.4,0.0,88.0,1016.9,1001.7,16.093,22.9,0.0,0.0,2025.0,7.0,12.0,5.0,343.0,FM-15
2025-07-12 06:00:00,1017.9,22.2,25.0,0.0,85.0,1017.3,1002.0,11.265,23.1,0.0,0.0,2025.0,7.0,12.0,6.0,343.0,FM-15
2025-07-12 07:00:00,734.0309184720638,23.3,26.7,0.06909673971138429,82.0,1017.7,1002.5,12.4375,24.3,240.0,3.1,2025.0,7.0,12.0,7.0,343.0,FM-15
2025-07-12 08:00:00,1018.3,23.9,28.3,0.0,77.0,1017.8,1002.3,16.093,25.2,0.0,0.0,2025.0,7.0,12.0,8.0,343.0,FM-15
2025-07-12 09:00:00,1018.3,23.9,30.0,0.0,70.0,1017.8,1002.3,16.093,25.7,210.0,2.6,2025.0,7.0,12.0,9.0,343.0,FM-15
2025-07-12 10:00:00,734.0309184720638,22.2,31.7,0.06909673971138429,57.0,1017.7,1002.5,16.0465,25.0,0.0,0.0,2025.0,7.0,12.0,10.0,343.0,FM-15
2025-07-12 11:00:00,1018.3,22.8,33.3,0.0,54.0,1017.8,1002.3,16.093,25.8,190.0,2.1,2025.0,7.0,12.0,11.0,343.0,FM-15
2025-07-12 12:00:00,1018.3,21.7,33.3,0.0,51.0,1017.7,1002.3,16.093,25.1,200.0,3.1,2025.0,7.0,12.0,12.0,343.0,FM-15
2025-07-12 13:00:00,733.6809184720639,22.8,32.8,0.06909673971138429,56.0,1017.0,1001.85,16.0465,25.7,0.0,0.0,2025.0,7.0,12.0,13.0,343.0,FM-15
2025-07-12 14:00:00,1016.9,22.8,35.0,0.0,49.0,1016.3,1001.0,16.093,26.2,126.63609919637135,2.6,2025.0,7.0,12.0,14.0,343.0,FM-15
2025-07-12 15:00:00,1015.9,21.7,33.3,0.0,51.0,1015.5,1000.0,16.093,25.1,130.0,1.5,2025.0,7.0,12.0,15.0,343.0,FM-15
2025-07-12 16:00:00,732.8309184720639,22.2,34.4,0.06909673971138429,49.0,1015.1,1000.15,16.0465,25.7,126.63609919637135,2.1,2025.0,7.0,12.0,16.0,343.0,FM-15
2025-07-12 17:00:00,1016.0999999999999,21.7,28.049999999999997,0.3190967397113843,68.5,731.4248884187194,1000.15,14.484,23.65,78.31804959818567,3.1,2025.0,7.0,12.0,17.0,343.0,FM-15
2025-07-12 18:00:00,1015.9,20.3,27.8,1.719096739711384,64.0,731.4248884187194,1000.0,16.093,22.75,190.0,3.35,2025.0,7.0,12.0,18.0,343.0,FM-15
2025-07-12 19:00:00,733.0309184720638,21.1,27.8,0.06909673971138429,67.0,1015.7,1000.5,16.0465,23.2,0.0,0.0,2025.0,7.0,12.0,19.0,343.0,FM-15
2025-07-12 20:00:00,1016.6,21.7,26.7,0.0,74.0,1016.0,1000.7,16.093,23.3,0.0,0.0,2025.0,7.0,12.0,20.0,343.0,FM-15
2025-07-12 21:00:00,1016.9,22.2,25.6,0.0,82.0,1016.5,1001.0,16.093,23.3,0.0,0.0,2025.0,7.0,12.0,21.0,343.0,FM-15
2025-07-12 22:00:00,733.5309184720638,22.2,26.1,0.06909673971138429,79.0,1016.8,1001.5,16.0465,23.5,0.0,0.0,2025.0,7.0,12.0,22.0,343.0,FM-15
2025-07-12 23:00:00,1017.6,22.2,25.6,0.0,82.0,1016.9,1001.7,16.093,23.3,0.0,0.0,2025.0,7.0,12.0,23.0,343.0,FM-15
2025-07-13 00:00:00,733.8309184720639,28.798256929875464,35.28256763996785,0.06909673971138429,75.83136966126656,732.3748884187195,717.9379470794051,13.84141665920487,32.03928866430203,126.63609919637135,3.40295141989641,2025.0,7.0,13.0,0.0,7,SOD
2025-07-13 01:00:00,733.3309184720639,21.7,25.0,0.06909673971138429,82.0,1016.2,1001.15,16.0465,22.75,90.0,1.5,2025.0,7.0,13.0,1.0,343.0,FM-15
2025-07-13 02:00:00,1016.6,21.7,24.4,0.0,85.0,1015.9,1000.7,16.093,22.6,0.0,0.0,2025.0,7.0,13.0,2.0,343.0,FM-15
2025-07-13 03:00:00,1016.3,21.7,24.4,0.0,85.0,1015.7,1000.3,16.093,22.6,0.0,0.0,2025.0,7.0,13.0,3.0,343.0,FM-15
2025-07-13 04:00:00,733.0309184720638,21.7,23.9,0.06909673971138429,88.0,1015.7,1000.5,16.0465,22.4,0.0,0.0,2025.0,7.0,13.0,4.0,343.0,FM-15
2025-07-13 05:00:00,1016.3,21.7,23.9,0.0,88.0,1015.8,1000.3,16.093,22.4,0.0,0.0,2025.0,7.0,13.0,5.0,343.0,FM-15
2025-07-13 06:00:00,1016.9,22.2,24.4,0.0,88.0,1016.5,1001.0,11.265,22.9,0.0,0.0,2025.0,7.0,13.0,6.0,343.0,FM-15
2025-07-13 07:00:00,733.6809184720639,23.3,26.7,0.06909673971138429,82.0,1017.0,1001.85,16.0465,24.3,0.0,0.0,2025.0,7.0,13.0,7.0,343.0,FM-15
2025-07-13 08:00:00,1017.9,23.9,28.9,0.0,74.0,1017.3,1002.0,16.093,25.3,126.63609919637135,1.5,2025.0,7.0,13.0,8.0,343.0,FM-15
2025-07-13 09:00:00,1017.9,23.9,30.6,0.0,67.0,1017.4,1002.0,16.093,25.8,0.0,0.0,2025.0,7.0,13.0,9.0,343.0,FM-15
2025-07-13 10:00:00,734.0309184720638,23.3,32.2,0.06909673971138429,59.0,1017.5,1002.5,16.0465,25.9,0.0,0.0,2025.0,7.0,13.0,10.0,343.0,FM-15
2025-07-13 11:00:00,1017.9,23.9,32.8,0.0,59.0,1017.4,1002.0,16.093,26.4,0.0,0.0,2025.0,7.0,13.0,11.0,343.0,FM-15
2025-07-13 12:00:00,1017.3,23.3,32.2,0.0,59.0,1016.7,1001.3,16.093,25.9,0.0,0.0,2025.0,7.0,13.0,12.0,343.0,FM-15
2025-07-13 13:00:00,733.3309184720639,22.8,30.6,0.06909673971138429,63.0,1016.2,1001.15,16.0465,25.1,0.0,0.0,2025.0,7.0,13.0,13.0,343.0,FM-15
2025-07-13 14:00:00,1017.3,22.2,29.4,0.13819347942276858,65.0,1016.5,1001.3,16.093,24.4,90.0,6.2,2025.0,7.0,13.0,14.0,343.0,FM-15
2025-07-13 15:00:00,1016.9,21.7,28.9,0.0,65.0,1016.3,1001.0,16.093,23.9,90.0,4.6,2025.0,7.0,13.0,15.0,343.0,FM-15
2025-07-13 16:00:00,732.8309184720639,21.7,30.0,0.06909673971138429,61.0,1015.4,1000.15,16.0465,24.2,120.0,2.6,2025.0,7.0,13.0,16.0,343.0,FM-15
2025-07-13 17:00:00,1015.9,22.2,30.0,0.0,63.0,1015.4,1000.0,16.093,24.6,130.0,2.6,2025.0,7.0,13.0,17.0,343.0,FM-15
2025-07-13 18:00:00,1016.6,22.8,30.0,0.0,65.0,1016.1,1000.7,16.093,24.9,100.0,3.1,2025.0,7.0,13.0,18.0,343.0,FM-15
2025-07-13 19:00:00,733.1809184720639,22.2,28.9,0.06909673971138429,67.0,1015.9,1000.85,16.0465,24.3,120.0,3.6,2025.0,7.0,13.0,19.0,343.0,FM-15
2025-07-13 20:00:00,1016.9,21.7,27.2,0.0,72.0,1016.2,1001.0,16.093,23.4,170.0,2.1,2025.0,7.0,13.0,20.0,343.0,FM-15
2025-07-13 21:00:00,1017.3,22.2,26.1,0.0,79.0,1016.7,1001.3,16.093,23.5,130.0,2.1,2025.0,7.0,13.0,21.0,343.0,FM-15
2025-07-13 22:00:00,733.8309184720639,22.2,26.1,0.06909673971138429,79.0,1017.2,1002.15,16.0465,23.5,120.0,3.1,2025.0,7.0,13.0,22.0,343.0,FM-15
2025-07-13 23:00:00,1017.9,22.8,26.1,0.0,82.0,1017.5,1002.0,16.093,23.8,0.0,0.0,2025.0,7.0,13.0,23.0,343.0,FM-15
2025-07-14 00:00:00,734.0309184720638,29.048256929875464,35.28256763996785,0.21909673971138427,76.83136966126656,732.5248884187195,718.0879470794052,13.84141665920487,32.23928866430202,63.318049598185674,2.35295141989641,2025.0,7.0,14.0,0.0,7,SOD
2025-07-14 01:00:00,733.6809184720639,22.8,25.6,0.06909673971138429,85.0,1016.9,1001.85,16.0465,23.6,200.0,1.5,2025.0,7.0,14.0,1.0,343.0,FM-15
2025-07-14 02:00:00,1017.3,22.8,25.0,0.0,88.0,1016.7,1001.3,16.093,23.5,150.0,1.5,2025.0,7.0,14.0,2.0,343.0,FM-15
2025-07-14 03:00:00,1016.9,22.2,24.4,0.0,88.0,1016.2,1001.0,14.484,22.9,0.0,0.0,2025.0,7.0,14.0,3.0,343.0,FM-15
2025-07-14 04:00:00,733.3309184720639,22.2,23.9,0.06909673971138429,90.0,1016.4,1001.15,12.4375,22.8,0.0,0.0,2025.0,7.0,14.0,4.0,343.0,FM-15
2025-07-14 05:00:00,1017.3,22.2,24.4,0.0,88.0,1016.7,1001.3,16.093,22.9,120.0,2.1,2025.0,7.0,14.0,5.0,343.0,FM-15
2025-07-14 06:00:00,1017.6,22.2,24.4,0.0,88.0,1016.9,1001.7,16.093,22.9,130.0,1.5,2025.0,7.0,14.0,6.0,343.0,FM-15
2025-07-14 07:00:00,733.8309184720639,22.2,25.0,0.06909673971138429,85.0,1017.3,1002.15,16.0465,23.1,126.63609919637135,1.5,2025.0,7.0,14.0,7.0,343.0,FM-15
2025-07-14 08:00:00,1018.6,22.8,27.8,0.0,74.0,1018.0,1002.7,16.093,24.3,0.0,0.0,2025.0,7.0,14.0,8.0,343.0,FM-15
